dataset,mwg_boosting_,gpe_boosting_,xgb_keep_,orth_fc_Newton-CG,mwg_boosting_,gpe_boosting_,xgb_keep_,orth_fc_Newton-CG,mwg_boosting_,gpe_boosting_,xgb_keep_,orth_fc_Newton-CG,mwg_boosting_,gpe_boosting_,xgb_keep_,orth_fc_Newton-CG
world_happiness_indicator,0.01545217312915341,0.012647407658923799,0.012647405182072894,0.011057831918447787,0.016526862111264425,0.01908202911357186,0.019082031198412962,0.017780851602805736,25.2,49.4,49.4,48.6,1.3801831385755126,1.4815069685843207,1.4815068861865157,1.396666533789995,3.6080979999999996,36.34329240000001,59.887573999999994,90.4727218,
who_life_expectancy,0.0073750277275694024,0.0062449437893932385,0.006244947779128511,0.005669601194790546,0.007874579246538765,0.006985780997470693,0.006985785612211684,0.006816897689233721,24.0,49.0,49.0,58.0,1.1723907618609892,1.2230016679522817,1.2230017900309686,1.1879109649737134,37.517586,252.395387,591.148538,633.385236,
mobile_prices,0.14154498751872824,0.10419340095555277,0.10419340956917471,0.10364078589426158,0.14659686308957248,0.11672467773861542,0.1167246741195876,0.11529409256685555,21.0,64.0,64.0,66.0,3.8321036510835373,4.965029537465098,4.965029718385483,4.877935488780593,40.394926,1384.881906,2955.503166,2874.384805,
suicide_rates_cleaned,0.5798576522449989,0.5349036916340525,0.5349036870357307,0.525401507142412,0.5548402847887437,0.5144823995278097,0.5144823994630918,0.5046732213565608,15.0,21.0,21.0,27.0,9.227256201780813,12.224018571020812,12.224018425296757,15.071786043089883,174.253176,144.630385,132.021748,403.467846,
videogamesales,0.9521672326421493,0.9521665165295374,0.9521665170612872,0.9521607988965612,0.7139003338123989,0.7139149072862061,0.7139149030867096,0.7139165351433902,16.0,19.0,19.0,22.0,15.283070348455931,18.139196022510852,18.139196029105875,20.995261029866764,51.167206,41.229092,35.982356,72.242931,
red_wine_quality,0.01571605440025703,0.015125206326762564,0.01512521653605368,0.01480847683596378,0.015831302669478624,0.016075686475168428,0.016076620636321107,0.015467038970163688,22.4,50.6,50.8,50.0,1.3351562027799688,1.4542284152172151,1.454228251438168,1.4404792919044822,21.0149726,46.668154200000004,71.7683338,105.6143044,
covid_vic,0.12614984701172113,0.11307162110142274,0.5855423774096365,0.10122063082559463,0.14437932836332745,0.10581011837941631,0.6096368981659877,0.109396657544876,24.0,31.6,29.2,29.4,5.653407017815722,5.758724181588114,17.30599695084114,5.309056807414475,1.528745,1.6250392000000002,1.0410270000000001,1.8731512,
covid,0.35077326455370617,0.3282298640630902,3.8154824915516863,0.31256750878824363,0.44826810771349646,0.44474026153866025,5.498180283084645,0.4397852838088189,27.4,38.2,34.0,38.4,10.83026966405232,12.567631887210203,127.97127883396901,12.254667499475751,2.0934662,1.8685282,1.283499,2.4474774,
bicycle,0.3790498657350513,0.2537584731249192,0.2676284558375827,0.24620060566596122,0.43244825649217694,0.41414292596422053,0.3908227671940604,0.4208737596918831,26.0,45.6,42.0,45.4,11.99742070018976,12.15487787046319,12.346381100036961,12.029016604982615,2.315896,3.8986342,3.7944116,7.127598400000001,
ships,0.1618926836408376,0.1423130325000928,125.32649584577341,0.10624587703314381,0.20718648954163674,0.24032479623786035,156.6757665415859,0.3364024102588953,29.4,37.4,32.6,38.2,6.313743127537132,7.645790345472169,4357.328037702147,6.681882812674488,0.9828658000000001,1.1509509999999998,0.5362138,2.0200380000000004,
smoking,0.12591637038917622,0.09530235938015126,0.25763252367662376,0.08591136125258023,0.11901905003092698,0.2014103927217456,0.3476377082236764,0.1654782110452897,23.0,31.4,28.4,29.6,4.78195878615458,4.6585710789714305,7.603280390133826,4.255182201694767,0.7766024,0.7814184,0.40773840000000006,0.7908708,
